ID;Autor (Ano);DOI;País;Revista;Tipo de estudo;Cultura;Cultura Adj;Bioinsumo;Categoria;Origem;Microrganismo/Ingrediente ativo;Tratamento;Classe;Objetivo;Delineamento;Nº repetições;Forma de aplicação;Dose;Época de aplicação;Condições edafoclimáticas;Tipo de solo;Germinacao (%);Estande inicial (plantas m⁻²);Estande final (plantas m⁻²);Altura de planta (cm);Diâmetro do caule (mm);Comprimento de raiz (cm);Volume radicular (cm³);Área radicular (cm²);Massa fresca da parte aérea (g planta⁻¹);Massa seca da parte aérea (g planta⁻¹);Massa fresca de raízes (g planta⁻¹);Massa seca de raízes (g planta⁻¹);Massa seca total (g planta⁻¹);Área foliar (cm² planta⁻¹);Índice de área foliar (IAF);Número de folhas (planta⁻¹);Número de perfilhos (planta⁻¹);Número de panículas (planta⁻¹);Número de vagens (planta⁻¹);Número de grãos por panícula;Número de grãos por vagem;Peso de 100 grãos (g);Peso de 1.000 grãos (g);Massa de grãos por planta (g planta⁻¹);Produtividade (kg ha⁻¹);Incremento de produtividade (%);Clorofila (SPAD);Fotossíntese líquida (μmol CO₂ m⁻² s⁻¹);Transpiração (mmol H₂O m⁻² s⁻¹);Condutância estomática (mol H₂O m⁻² s⁻¹);Eficiência do uso da água;Nitrogênio foliar (g kg⁻¹);Fósforo foliar (g kg⁻¹);Potássio foliar (g kg⁻¹);Acúmulo de nutrientes (kg ha⁻¹);Incidência de doença (%);Severidade de doença (%);Controle de doença (%);População de pragas;Controle de pragas (%);Biomassa microbiana (mg C kg⁻¹ solo);Respiração basal (mg C-CO₂ kg⁻¹ dia⁻¹);Atividade enzimática (μg pNP g⁻¹ h⁻¹);Colonização micorrízica (%);pH do solo;Matéria orgânica (g dm⁻³);Carbono orgânico (g kg⁻¹);Densidade do solo (g cm⁻³);Porosidade total (%);Umidade do solo (%);Redução de fertilizantes (%);Redução de pesticidas (%);Emissões de GEE (t CO₂ eq ha⁻¹);Sequestro de carbono (Mg C ha⁻¹);Saúde do solo;Eficiência nutricional;Impacto ambiental;Principais resultados;Limitações;Financiamento;Conflito de interesses;Risco de viés (JBI);Observações;Revisor
11;Li et al. (2026);10.1016/j.stress.2026.101232;China;Plant Stress;Experimento hidropônico em casa de vegetação controlada;Oryza sativa L. subsp. japonica, cultivar Wuyunjing 23;Arroz;;Controle/tratamento farmacológico;;ACC 100 µM;ACC 100 µM;Controle;Caracterizar como Phomopsis liquidambaris B3 modula a sinalização de IAA, etileno e citocinina e a expressão de transportadores de N para melhorar o uso de N pelo arroz sob deficiência de nitrogênio.;"Delineamento inteiramente casualizado (CRD), condições controladas de casa de vegetação; sistema hidropônico sem solo; três repetições biológicas.";3;"Tratamentos aplicados a plântulas de arroz aos 10 dias após a germinação; inoculação com suspensão de P. liquidambaris B3 e/ou tratamentos hormonais/inibidores.";ACC 100 µM;"10 dias após a germinação; avaliações dinâmicas em 0, 3, 7, 14, 28 e 40 dias após inoculação; experimentos mecanísticos avaliados aos 7 dias após inoculação.";"Casa de vegetação controlada em Nanjing Normal University; germinação/crescimento inicial a 29/25 °C dia/noite, fotoperíodo 16/8 h e 250 μmol m⁻² s⁻¹; solução nutritiva renovada a cada 2 dias, pH 5,5.";"Sistema hidropônico sem solo; solução IRRI modificada sob deficiência de N (0,5 mM NH4NO3 = 1,0 mM N).";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P. liquidambaris B3 aumentou a biomassa do arroz sob baixo N a partir de 7 dias após inoculação e modulou de forma dependente do estágio as vias de IAA, etileno e citocinina associadas à aquisição e utilização de N.;"Os autores destacam que os mecanismos iniciais de percepção de P. liquidambaris pelas raízes permanecem desconhecidos; faltam reguladores que conectem a sinalização IAA–CTK–ETH à expressão de NRT/AMT; o estudo utilizou uma cultivar japonica em hidroponia controlada, necessitando validação em cultivares indica e ambientes de campo; também são pouco conhecidas as interações com outros microrganismos associados às raízes.";National Natural Science Foundation of China (NSFC No. 32071638) e Priority Academic Program Development of Jiangsu Higher Education Institutions of China.;Os autores declaram não possuir interesses financeiros concorrentes ou relações pessoais que pudessem influenciar o trabalho.;;"Os valores de biomassa e a maioria dos valores de N total são apresentados em gráficos; não foram digitizados quando não havia rótulos numéricos suficientemente seguros. O teor total de N é expresso no artigo em mg g⁻¹ DW, unidade diferente das colunas específicas de N foliar/acúmulo de nutrientes da planilha, e por isso não foi convertido. Risco de viés (JBI) não avaliado: não foi identificado instrumento JBI inequivocamente adequado ao experimento hidropônico mecanístico. A concentração da suspensão de B3 não foi explicitamente informada no texto principal recuperado; a célula Dose permanece vazia para B3. Inibidores foram aplicados 1 dia antes da infecção pelo endófito nos tratamentos concomitantes.";Rita
11;Li et al. (2026);10.1016/j.stress.2026.101232;China;Plant Stress;Experimento hidropônico em casa de vegetação controlada;Oryza sativa L. subsp. japonica, cultivar Wuyunjing 23;Arroz;;Controle/tratamento farmacológico;;STS 50 µM;STS 50 µM;Controle;Caracterizar como Phomopsis liquidambaris B3 modula a sinalização de IAA, etileno e citocinina e a expressão de transportadores de N para melhorar o uso de N pelo arroz sob deficiência de nitrogênio.;"Delineamento inteiramente casualizado (CRD), condições controladas de casa de vegetação; sistema hidropônico sem solo; três repetições biológicas.";3;"Tratamentos aplicados a plântulas de arroz aos 10 dias após a germinação; inoculação com suspensão de P. liquidambaris B3 e/ou tratamentos hormonais/inibidores.";STS 50 µM;"10 dias após a germinação; avaliações dinâmicas em 0, 3, 7, 14, 28 e 40 dias após inoculação; experimentos mecanísticos avaliados aos 7 dias após inoculação.";"Casa de vegetação controlada em Nanjing Normal University; germinação/crescimento inicial a 29/25 °C dia/noite, fotoperíodo 16/8 h e 250 μmol m⁻² s⁻¹; solução nutritiva renovada a cada 2 dias, pH 5,5.";"Sistema hidropônico sem solo; solução IRRI modificada sob deficiência de N (0,5 mM NH4NO3 = 1,0 mM N).";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P. liquidambaris B3 aumentou a biomassa do arroz sob baixo N a partir de 7 dias após inoculação e modulou de forma dependente do estágio as vias de IAA, etileno e citocinina associadas à aquisição e utilização de N.;"Os autores destacam que os mecanismos iniciais de percepção de P. liquidambaris pelas raízes permanecem desconhecidos; faltam reguladores que conectem a sinalização IAA–CTK–ETH à expressão de NRT/AMT; o estudo utilizou uma cultivar japonica em hidroponia controlada, necessitando validação em cultivares indica e ambientes de campo; também são pouco conhecidas as interações com outros microrganismos associados às raízes.";National Natural Science Foundation of China (NSFC No. 32071638) e Priority Academic Program Development of Jiangsu Higher Education Institutions of China.;Os autores declaram não possuir interesses financeiros concorrentes ou relações pessoais que pudessem influenciar o trabalho.;;"Os valores de biomassa e a maioria dos valores de N total são apresentados em gráficos; não foram digitizados quando não havia rótulos numéricos suficientemente seguros. O teor total de N é expresso no artigo em mg g⁻¹ DW, unidade diferente das colunas específicas de N foliar/acúmulo de nutrientes da planilha, e por isso não foi convertido. Risco de viés (JBI) não avaliado: não foi identificado instrumento JBI inequivocamente adequado ao experimento hidropônico mecanístico. A concentração da suspensão de B3 não foi explicitamente informada no texto principal recuperado; a célula Dose permanece vazia para B3. Inibidores foram aplicados 1 dia antes da infecção pelo endófito nos tratamentos concomitantes.";Rita
11;Li et al. (2026);10.1016/j.stress.2026.101232;China;Plant Stress;Experimento hidropônico em casa de vegetação controlada;Oryza sativa L. subsp. japonica, cultivar Wuyunjing 23;Arroz;;Controle/tratamento farmacológico;;Zeatina 1 µM;Zeatina 1 µM;Controle;Caracterizar como Phomopsis liquidambaris B3 modula a sinalização de IAA, etileno e citocinina e a expressão de transportadores de N para melhorar o uso de N pelo arroz sob deficiência de nitrogênio.;"Delineamento inteiramente casualizado (CRD), condições controladas de casa de vegetação; sistema hidropônico sem solo; três repetições biológicas.";3;"Tratamentos aplicados a plântulas de arroz aos 10 dias após a germinação; inoculação com suspensão de P. liquidambaris B3 e/ou tratamentos hormonais/inibidores.";Zeatina 1 µM;"10 dias após a germinação; avaliações dinâmicas em 0, 3, 7, 14, 28 e 40 dias após inoculação; experimentos mecanísticos avaliados aos 7 dias após inoculação.";"Casa de vegetação controlada em Nanjing Normal University; germinação/crescimento inicial a 29/25 °C dia/noite, fotoperíodo 16/8 h e 250 μmol m⁻² s⁻¹; solução nutritiva renovada a cada 2 dias, pH 5,5.";"Sistema hidropônico sem solo; solução IRRI modificada sob deficiência de N (0,5 mM NH4NO3 = 1,0 mM N).";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P. liquidambaris B3 aumentou a biomassa do arroz sob baixo N a partir de 7 dias após inoculação e modulou de forma dependente do estágio as vias de IAA, etileno e citocinina associadas à aquisição e utilização de N.;"Os autores destacam que os mecanismos iniciais de percepção de P. liquidambaris pelas raízes permanecem desconhecidos; faltam reguladores que conectem a sinalização IAA–CTK–ETH à expressão de NRT/AMT; o estudo utilizou uma cultivar japonica em hidroponia controlada, necessitando validação em cultivares indica e ambientes de campo; também são pouco conhecidas as interações com outros microrganismos associados às raízes.";National Natural Science Foundation of China (NSFC No. 32071638) e Priority Academic Program Development of Jiangsu Higher Education Institutions of China.;Os autores declaram não possuir interesses financeiros concorrentes ou relações pessoais que pudessem influenciar o trabalho.;;"Os valores de biomassa e a maioria dos valores de N total são apresentados em gráficos; não foram digitizados quando não havia rótulos numéricos suficientemente seguros. O teor total de N é expresso no artigo em mg g⁻¹ DW, unidade diferente das colunas específicas de N foliar/acúmulo de nutrientes da planilha, e por isso não foi convertido. Risco de viés (JBI) não avaliado: não foi identificado instrumento JBI inequivocamente adequado ao experimento hidropônico mecanístico. A concentração da suspensão de B3 não foi explicitamente informada no texto principal recuperado; a célula Dose permanece vazia para B3. Inibidores foram aplicados 1 dia antes da infecção pelo endófito nos tratamentos concomitantes.";Rita
11;Li et al. (2026);10.1016/j.stress.2026.101232;China;Plant Stress;Experimento hidropônico em casa de vegetação controlada;Oryza sativa L. subsp. japonica, cultivar Wuyunjing 23;Arroz;;Controle/tratamento farmacológico;;LGR-991 10 µM;LGR-991 10 µM;Controle;Caracterizar como Phomopsis liquidambaris B3 modula a sinalização de IAA, etileno e citocinina e a expressão de transportadores de N para melhorar o uso de N pelo arroz sob deficiência de nitrogênio.;"Delineamento inteiramente casualizado (CRD), condições controladas de casa de vegetação; sistema hidropônico sem solo; três repetições biológicas.";3;"Tratamentos aplicados a plântulas de arroz aos 10 dias após a germinação; inoculação com suspensão de P. liquidambaris B3 e/ou tratamentos hormonais/inibidores.";LGR-991 10 µM;"10 dias após a germinação; avaliações dinâmicas em 0, 3, 7, 14, 28 e 40 dias após inoculação; experimentos mecanísticos avaliados aos 7 dias após inoculação.";"Casa de vegetação controlada em Nanjing Normal University; germinação/crescimento inicial a 29/25 °C dia/noite, fotoperíodo 16/8 h e 250 μmol m⁻² s⁻¹; solução nutritiva renovada a cada 2 dias, pH 5,5.";"Sistema hidropônico sem solo; solução IRRI modificada sob deficiência de N (0,5 mM NH4NO3 = 1,0 mM N).";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P. liquidambaris B3 aumentou a biomassa do arroz sob baixo N a partir de 7 dias após inoculação e modulou de forma dependente do estágio as vias de IAA, etileno e citocinina associadas à aquisição e utilização de N.;"Os autores destacam que os mecanismos iniciais de percepção de P. liquidambaris pelas raízes permanecem desconhecidos; faltam reguladores que conectem a sinalização IAA–CTK–ETH à expressão de NRT/AMT; o estudo utilizou uma cultivar japonica em hidroponia controlada, necessitando validação em cultivares indica e ambientes de campo; também são pouco conhecidas as interações com outros microrganismos associados às raízes.";National Natural Science Foundation of China (NSFC No. 32071638) e Priority Academic Program Development of Jiangsu Higher Education Institutions of China.;Os autores declaram não possuir interesses financeiros concorrentes ou relações pessoais que pudessem influenciar o trabalho.;;"Os valores de biomassa e a maioria dos valores de N total são apresentados em gráficos; não foram digitizados quando não havia rótulos numéricos suficientemente seguros. O teor total de N é expresso no artigo em mg g⁻¹ DW, unidade diferente das colunas específicas de N foliar/acúmulo de nutrientes da planilha, e por isso não foi convertido. Risco de viés (JBI) não avaliado: não foi identificado instrumento JBI inequivocamente adequado ao experimento hidropônico mecanístico. A concentração da suspensão de B3 não foi explicitamente informada no texto principal recuperado; a célula Dose permanece vazia para B3. Inibidores foram aplicados 1 dia antes da infecção pelo endófito nos tratamentos concomitantes.";Rita
12;de Oliveira et al. (2024);10.3390/plants13111435;Brasil;Plants;Experimento em vasos sob pleno sol;Oryza sativa L., cultivar BRSMG Caçula;Arroz;;;;;Experimento 1 – Controle;Derivados biológicos/orgânicos;Avaliar os efeitos da aplicação foliar de elementos terras raras sobre fisiologia, estado nutricional, crescimento e produtividade do arroz e identificar dose com efeito biostimulante.;"Delineamento inteiramente casualizado, quatro tratamentos, cinco repetições; uma parcela = um vaso de 5 kg com duas plantas.";5;"Pulverização foliar com soluções diluídas em água destilada e adjuvante Assist (óleo mineral 756 g L⁻¹; 0,5% v/v).";;Estádio de emborrachamento, 56 dias após a semeadura/plantio.;"Vasos sob pleno sol por 68 dias até pré-florescimento; experimento em Minas Gerais, Brasil.";Latossolo Vermelho Distroférrico Típico (Anionic Acrudox), camada 0–20 cm.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Controle sem REE: água destilada + adjuvante.;Os autores indicam necessidade de avaliar mecanismos genéticos e moleculares das interações entre REEs e nutrientes, especialmente N, Mg, K e Mn, e de realizar estudos em duas safras.;"Instituto Tecnológico Vale em cooperação com a Universidade Federal de Lavras (Grant 020/2012); CNPq #406806/2013-6 e #406577/2022-6 (INCT Soil and Food Security); FAPEMIG/AgroMetals Research Network.";Guilherme Soares Dinali era empregado da ICL Group. Os demais autores declararam ausência de relações comerciais ou financeiras que pudessem ser interpretadas como potencial conflito de interesses.;;"Risco de viés (JBI) não avaliado: não foi identificado instrumento JBI inequivocamente adequado aos experimentos agronômicos em vasos/campo. Os desfechos de SPAD, condutância estomática, fotossíntese e biomassa do experimento 1 foram apresentados graficamente/como variações percentuais; valores absolutos não foram inseridos nas colunas numéricas.";Rita
12;de Oliveira et al. (2024);10.3390/plants13111435;Brasil;Plants;Experimento em vasos sob pleno sol;Oryza sativa L., cultivar BRSMG Caçula;Arroz;Ce;Biostimulante não microbiano / elementos terras raras (REE);Sais puros para análise de Ce, La, Pr e Nd, aplicados em proporções baseadas no fertilizante comercial chinês Changle.;Ce, fonte Ce(NO3)3·6H2O;Experimento 1 – Ce;Fertilizantes minerais;Avaliar os efeitos da aplicação foliar de elementos terras raras sobre fisiologia, estado nutricional, crescimento e produtividade do arroz e identificar dose com efeito biostimulante.;"Delineamento inteiramente casualizado, quatro tratamentos, cinco repetições; uma parcela = um vaso de 5 kg com duas plantas.";5;"Pulverização foliar com soluções diluídas em água destilada e adjuvante Assist (óleo mineral 756 g L⁻¹; 0,5% v/v).";170,07 g ha⁻¹;Estádio de emborrachamento, 56 dias após a semeadura/plantio.;"Vasos sob pleno sol por 68 dias até pré-florescimento; experimento em Minas Gerais, Brasil.";Latossolo Vermelho Distroférrico Típico (Anionic Acrudox), camada 0–20 cm.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Em relação ao controle, Ce aumentou aproximadamente 10% o SPAD, 36% a condutância estomática, 8% a taxa fotossintética e 23% a biomassa da parte aérea.;Os autores indicam necessidade de avaliar mecanismos genéticos e moleculares das interações entre REEs e nutrientes, especialmente N, Mg, K e Mn, e de realizar estudos em duas safras.;"Instituto Tecnológico Vale em cooperação com a Universidade Federal de Lavras (Grant 020/2012); CNPq #406806/2013-6 e #406577/2022-6 (INCT Soil and Food Security); FAPEMIG/AgroMetals Research Network.";Guilherme Soares Dinali era empregado da ICL Group. Os demais autores declararam ausência de relações comerciais ou financeiras que pudessem ser interpretadas como potencial conflito de interesses.;;"Risco de viés (JBI) não avaliado: não foi identificado instrumento JBI inequivocamente adequado aos experimentos agronômicos em vasos/campo. Os desfechos de SPAD, condutância estomática, fotossíntese e biomassa do experimento 1 foram apresentados graficamente/como variações percentuais; valores absolutos não foram inseridos nas colunas numéricas.";Rita
12;de Oliveira et al. (2024);10.3390/plants13111435;Brasil;Plants;Experimento em vasos sob pleno sol;Oryza sativa L., cultivar BRSMG Caçula;Arroz;La;Biostimulante não microbiano / elementos terras raras (REE);Sais puros para análise de Ce, La, Pr e Nd, aplicados em proporções baseadas no fertilizante comercial chinês Changle.;La, fonte La(NO3)3·6H2O;Experimento 1 – La;Fertilizantes minerais;Avaliar os efeitos da aplicação foliar de elementos terras raras sobre fisiologia, estado nutricional, crescimento e produtividade do arroz e identificar dose com efeito biostimulante.;"Delineamento inteiramente casualizado, quatro tratamentos, cinco repetições; uma parcela = um vaso de 5 kg com duas plantas.";5;"Pulverização foliar com soluções diluídas em água destilada e adjuvante Assist (óleo mineral 756 g L⁻¹; 0,5% v/v).";98,43 g ha⁻¹;Estádio de emborrachamento, 56 dias após a semeadura/plantio.;"Vasos sob pleno sol por 68 dias até pré-florescimento; experimento em Minas Gerais, Brasil.";Latossolo Vermelho Distroférrico Típico (Anionic Acrudox), camada 0–20 cm.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Em relação ao controle, La aumentou aproximadamente 12% o SPAD, 36% a condutância estomática, 15% a taxa fotossintética e 31% a biomassa da parte aérea.;Os autores indicam necessidade de avaliar mecanismos genéticos e moleculares das interações entre REEs e nutrientes, especialmente N, Mg, K e Mn, e de realizar estudos em duas safras.;"Instituto Tecnológico Vale em cooperação com a Universidade Federal de Lavras (Grant 020/2012); CNPq #406806/2013-6 e #406577/2022-6 (INCT Soil and Food Security); FAPEMIG/AgroMetals Research Network.";Guilherme Soares Dinali era empregado da ICL Group. Os demais autores declararam ausência de relações comerciais ou financeiras que pudessem ser interpretadas como potencial conflito de interesses.;;"Risco de viés (JBI) não avaliado: não foi identificado instrumento JBI inequivocamente adequado aos experimentos agronômicos em vasos/campo. Os desfechos de SPAD, condutância estomática, fotossíntese e biomassa do experimento 1 foram apresentados graficamente/como variações percentuais; valores absolutos não foram inseridos nas colunas numéricas.";Rita
12;de Oliveira et al. (2024);10.3390/plants13111435;Brasil;Plants;Experimento em vasos sob pleno sol;Oryza sativa L., cultivar BRSMG Caçula;Arroz;REE mix;Biostimulante não microbiano / elementos terras raras (REE);Sais puros para análise de Ce, La, Pr e Nd, aplicados em proporções baseadas no fertilizante comercial chinês Changle.;"41,38% Ce; 23,95% La; 13,58% Pr; 4,32% Nd";Experimento 1 – REE mix;Fertilizantes minerais;Avaliar os efeitos da aplicação foliar de elementos terras raras sobre fisiologia, estado nutricional, crescimento e produtividade do arroz e identificar dose com efeito biostimulante.;"Delineamento inteiramente casualizado, quatro tratamentos, cinco repetições; uma parcela = um vaso de 5 kg com duas plantas.";5;"Pulverização foliar com soluções diluídas em água destilada e adjuvante Assist (óleo mineral 756 g L⁻¹; 0,5% v/v).";0,411 kg ha⁻¹;Estádio de emborrachamento, 56 dias após a semeadura/plantio.;"Vasos sob pleno sol por 68 dias até pré-florescimento; experimento em Minas Gerais, Brasil.";Latossolo Vermelho Distroférrico Típico (Anionic Acrudox), camada 0–20 cm.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Em relação ao controle, o REE mix aumentou aproximadamente 15% o SPAD, 36% a condutância estomática, 27% a taxa fotossintética e 63% a biomassa da parte aérea.;Os autores indicam necessidade de avaliar mecanismos genéticos e moleculares das interações entre REEs e nutrientes, especialmente N, Mg, K e Mn, e de realizar estudos em duas safras.;"Instituto Tecnológico Vale em cooperação com a Universidade Federal de Lavras (Grant 020/2012); CNPq #406806/2013-6 e #406577/2022-6 (INCT Soil and Food Security); FAPEMIG/AgroMetals Research Network.";Guilherme Soares Dinali era empregado da ICL Group. Os demais autores declararam ausência de relações comerciais ou financeiras que pudessem ser interpretadas como potencial conflito de interesses.;;"Risco de viés (JBI) não avaliado: não foi identificado instrumento JBI inequivocamente adequado aos experimentos agronômicos em vasos/campo. Os desfechos de SPAD, condutância estomática, fotossíntese e biomassa do experimento 1 foram apresentados graficamente/como variações percentuais; valores absolutos não foram inseridos nas colunas numéricas.";Rita
12;de Oliveira et al. (2024);10.3390/plants13111435;Brasil;Plants;Experimento de campo;Oryza sativa L., cultivar BRSMG Caçula;Arroz;;;;;Experimento 2 – Controle 0 kg ha⁻¹;Derivados biológicos/orgânicos;Avaliar os efeitos da aplicação foliar de elementos terras raras sobre fisiologia, estado nutricional, crescimento e produtividade do arroz e identificar dose com efeito biostimulante.;"Blocos casualizados, cinco tratamentos, quatro repetições; parcelas de 12 m², área útil de 4,8 m².";4;"Pulverização foliar com soluções diluídas em água destilada e adjuvante Assist (óleo mineral 756 g L⁻¹; 0,5% v/v).";0 kg ha⁻¹;Estádio de emborrachamento, 56 dias após a semeadura/plantio.;"Lambari, MG, Brasil; outono de 2015 (março–junho); temperatura média 18,94 °C (mín. 8,2 °C; máx. 29,4 °C); precipitação total 334,5 mm; altitude 896 m.";Latossolo Vermelho Distrófico Típico (Typic Hapludox).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,7;0,6;14,15;;;;;;;;;;;;;;;;;;;;;;;;"Tratamento do ensaio de campo com produtividade e nutrição avaliadas; valores absolutos de produtividade são apresentados apenas graficamente.";Os autores indicam necessidade de avaliar mecanismos genéticos e moleculares das interações entre REEs e nutrientes, especialmente N, Mg, K e Mn, e de realizar estudos em duas safras.;"Instituto Tecnológico Vale em cooperação com a Universidade Federal de Lavras (Grant 020/2012); CNPq #406806/2013-6 e #406577/2022-6 (INCT Soil and Food Security); FAPEMIG/AgroMetals Research Network.";Guilherme Soares Dinali era empregado da ICL Group. Os demais autores declararam ausência de relações comerciais ou financeiras que pudessem ser interpretadas como potencial conflito de interesses.;;"Risco de viés (JBI) não avaliado: não foi identificado instrumento JBI inequivocamente adequado aos experimentos agronômicos em vasos/campo. N, P e K foliares extraídos diretamente da Tabela 2; erros-padrão e letras de comparação de médias não foram inseridos nas células numéricas. A produtividade absoluta (kg ha⁻¹) foi apresentada em gráfico e não foi digitizada por não haver valores numéricos claramente rotulados. O valor de 0,72 kg ha⁻¹ e ganho de 113% correspondem a estimativa de regressão, não a tratamento experimental, e não foram criados como linha.";Rita
12;de Oliveira et al. (2024);10.3390/plants13111435;Brasil;Plants;Experimento de campo;Oryza sativa L., cultivar BRSMG Caçula;Arroz;REE mix;Biostimulante não microbiano / elementos terras raras (REE);Sais puros para análise de Ce, La, Pr e Nd, aplicados em proporções baseadas no fertilizante comercial chinês Changle.;"REE mix: 41,38% Ce; 23,95% La; 4,32% Pr; 13,58% Nd";Experimento 2 – REE mix 0.1 kg ha⁻¹;Fertilizantes minerais;Avaliar os efeitos da aplicação foliar de elementos terras raras sobre fisiologia, estado nutricional, crescimento e produtividade do arroz e identificar dose com efeito biostimulante.;"Blocos casualizados, cinco tratamentos, quatro repetições; parcelas de 12 m², área útil de 4,8 m².";4;"Pulverização foliar com soluções diluídas em água destilada e adjuvante Assist (óleo mineral 756 g L⁻¹; 0,5% v/v).";0.1 kg ha⁻¹;Estádio de emborrachamento, 56 dias após a semeadura/plantio.;"Lambari, MG, Brasil; outono de 2015 (março–junho); temperatura média 18,94 °C (mín. 8,2 °C; máx. 29,4 °C); precipitação total 334,5 mm; altitude 896 m.";Latossolo Vermelho Distrófico Típico (Typic Hapludox).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,5;0,56;16,02;;;;;;;;;;;;;;;;;;;;;;;;"Tratamento do ensaio de campo com produtividade e nutrição avaliadas; valores absolutos de produtividade são apresentados apenas graficamente.";Os autores indicam necessidade de avaliar mecanismos genéticos e moleculares das interações entre REEs e nutrientes, especialmente N, Mg, K e Mn, e de realizar estudos em duas safras.;"Instituto Tecnológico Vale em cooperação com a Universidade Federal de Lavras (Grant 020/2012); CNPq #406806/2013-6 e #406577/2022-6 (INCT Soil and Food Security); FAPEMIG/AgroMetals Research Network.";Guilherme Soares Dinali era empregado da ICL Group. Os demais autores declararam ausência de relações comerciais ou financeiras que pudessem ser interpretadas como potencial conflito de interesses.;;"Risco de viés (JBI) não avaliado: não foi identificado instrumento JBI inequivocamente adequado aos experimentos agronômicos em vasos/campo. N, P e K foliares extraídos diretamente da Tabela 2; erros-padrão e letras de comparação de médias não foram inseridos nas células numéricas. A produtividade absoluta (kg ha⁻¹) foi apresentada em gráfico e não foi digitizada por não haver valores numéricos claramente rotulados. O valor de 0,72 kg ha⁻¹ e ganho de 113% correspondem a estimativa de regressão, não a tratamento experimental, e não foram criados como linha.";Rita
12;de Oliveira et al. (2024);10.3390/plants13111435;Brasil;Plants;Experimento de campo;Oryza sativa L., cultivar BRSMG Caçula;Arroz;REE mix;Biostimulante não microbiano / elementos terras raras (REE);Sais puros para análise de Ce, La, Pr e Nd, aplicados em proporções baseadas no fertilizante comercial chinês Changle.;"REE mix: 41,38% Ce; 23,95% La; 4,32% Pr; 13,58% Nd";Experimento 2 – REE mix 0.225 kg ha⁻¹;Fertilizantes minerais;Avaliar os efeitos da aplicação foliar de elementos terras raras sobre fisiologia, estado nutricional, crescimento e produtividade do arroz e identificar dose com efeito biostimulante.;"Blocos casualizados, cinco tratamentos, quatro repetições; parcelas de 12 m², área útil de 4,8 m².";4;"Pulverização foliar com soluções diluídas em água destilada e adjuvante Assist (óleo mineral 756 g L⁻¹; 0,5% v/v).";0.225 kg ha⁻¹;Estádio de emborrachamento, 56 dias após a semeadura/plantio.;"Lambari, MG, Brasil; outono de 2015 (março–junho); temperatura média 18,94 °C (mín. 8,2 °C; máx. 29,4 °C); precipitação total 334,5 mm; altitude 896 m.";Latossolo Vermelho Distrófico Típico (Typic Hapludox).;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;;;;9,1;0,57;17,09;;;;;;;;;;;;;;;;;;;;;;;;A aplicação de 0,225 kg ha⁻¹ de REE mix aumentou a produtividade de grãos em 14% em relação ao controle.;Os autores indicam necessidade de avaliar mecanismos genéticos e moleculares das interações entre REEs e nutrientes, especialmente N, Mg, K e Mn, e de realizar estudos em duas safras.;"Instituto Tecnológico Vale em cooperação com a Universidade Federal de Lavras (Grant 020/2012); CNPq #406806/2013-6 e #406577/2022-6 (INCT Soil and Food Security); FAPEMIG/AgroMetals Research Network.";Guilherme Soares Dinali era empregado da ICL Group. Os demais autores declararam ausência de relações comerciais ou financeiras que pudessem ser interpretadas como potencial conflito de interesses.;;"Risco de viés (JBI) não avaliado: não foi identificado instrumento JBI inequivocamente adequado aos experimentos agronômicos em vasos/campo. N, P e K foliares extraídos diretamente da Tabela 2; erros-padrão e letras de comparação de médias não foram inseridos nas células numéricas. Incremento de produtividade de 14% foi informado diretamente no texto do artigo, não calculado. A produtividade absoluta (kg ha⁻¹) foi apresentada em gráfico e não foi digitizada por não haver valores numéricos claramente rotulados. O valor de 0,72 kg ha⁻¹ e ganho de 113% correspondem a estimativa de regressão, não a tratamento experimental, e não foram criados como linha.";Rita
